"filename", "language", "PHP", "Markdown", "JSON", "YAML", "XML", "CSS", "JavaScript", "Ini", "comment", "blank", "total"
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\README.md", "Markdown", 0, -82, 0, 0, 0, 0, 0, 0, 0, -42, -124
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\composer.json", "JSON", 0, 0, -41, 0, 0, 0, 0, 0, 0, -1, -42
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\psalm.xml", "XML", 0, 0, 0, 0, -43, 0, 0, 0, -1, -12, -56
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Bigint.php", "PHP", -88, 0, 0, 0, 0, 0, 0, 0, -70, -15, -173
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\DeflateStream.php", "PHP", -42, 0, 0, 0, 0, 0, 0, 0, -22, -7, -71
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Exception.php", "PHP", -6, 0, 0, 0, 0, 0, 0, 0, -3, -3, -12
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Exception\EncodingException.php", "PHP", -7, 0, 0, 0, 0, 0, 0, 0, -3, -4, -14
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Exception\FileNotFoundException.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -8, -4, -23
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Exception\FileNotReadableException.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -8, -4, -23
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Exception\IncompatibleOptionsException.php", "PHP", -7, 0, 0, 0, 0, 0, 0, 0, -3, -4, -14
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Exception\OverflowException.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -3, -4, -18
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Exception\StreamNotReadableException.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -8, -4, -23
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\File.php", "PHP", -307, 0, 0, 0, 0, 0, 0, 0, -97, -74, -478
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Option\Archive.php", "PHP", -129, 0, 0, 0, 0, 0, 0, 0, -102, -31, -262
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Option\File.php", "PHP", -57, 0, 0, 0, 0, 0, 0, 0, -45, -15, -117
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Option\Method.php", "PHP", -9, 0, 0, 0, 0, 0, 0, 0, -7, -4, -20
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Option\Version.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -9, -4, -23
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\Stream.php", "PHP", -112, 0, 0, 0, 0, 0, 0, 0, -122, -20, -254
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\src\ZipStream.php", "PHP", -213, 0, 0, 0, 0, 0, 0, 0, -334, -53, -600
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\test\BigintTest.php", "PHP", -57, 0, 0, 0, 0, 0, 0, 0, 0, -9, -66
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\test\ZipStreamTest.php", "PHP", -401, 0, 0, 0, 0, 0, 0, 0, -31, -155, -587
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\test\bootstrap.php", "PHP", -4, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\xampp\htdocs\SurgeryAndWound\vendor\maennchen\zipstream-php\test\bug\BugHonorFileTimeTest.php", "PHP", -26, 0, 0, 0, 0, 0, 0, 0, -4, -10, -40
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\README.md", "Markdown", 0, -121, 0, 0, 0, 0, 0, 0, 0, -36, -157
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\Autoloader.php", "PHP", -26, 0, 0, 0, 0, 0, 0, 0, -21, -7, -54
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\Bootstrap.php", "PHP", -28, 0, 0, 0, 0, 0, 0, 0, -1, -10, -39
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\Complex.php", "PHP", -222, 0, 0, 0, 0, 0, 0, 0, -134, -35, -391
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\Exception.php", "PHP", -5, 0, 0, 0, 0, 0, 0, 0, -6, -3, -14
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\abs.php", "PHP", -6, 0, 0, 0, 0, 0, 0, 0, -21, -3, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\acos.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -14, -5, -39
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\acosh.php", "PHP", -15, 0, 0, 0, 0, 0, 0, 0, -14, -6, -35
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\acot.php", "PHP", -7, 0, 0, 0, 0, 0, 0, 0, -15, -4, -26
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\acoth.php", "PHP", -7, 0, 0, 0, 0, 0, 0, 0, -15, -4, -26
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\acsc.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -15, -5, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\acsch.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -15, -5, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\argument.php", "PHP", -6, 0, 0, 0, 0, 0, 0, 0, -20, -3, -29
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\asec.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -15, -5, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\asech.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -15, -5, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\asin.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -14, -5, -38
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\asinh.php", "PHP", -15, 0, 0, 0, 0, 0, 0, 0, -14, -5, -34
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\atan.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -17, -8, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\atanh.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -14, -5, -39
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\conjugate.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -14, -4, -29
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\cos.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -14, -5, -35
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\cosh.php", "PHP", -14, 0, 0, 0, 0, 0, 0, 0, -14, -5, -33
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\cot.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -15, -5, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\coth.php", "PHP", -7, 0, 0, 0, 0, 0, 0, 0, -15, -3, -25
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\csc.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -15, -5, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\csch.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -15, -5, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\exp.php", "PHP", -15, 0, 0, 0, 0, 0, 0, 0, -14, -6, -35
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\inverse.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -15, -5, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\ln.php", "PHP", -14, 0, 0, 0, 0, 0, 0, 0, -15, -5, -34
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\log10.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -15, -5, -33
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\log2.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -15, -5, -33
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\negative.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -17, -4, -32
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\pow.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -15, -7, -41
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\rho.php", "PHP", -10, 0, 0, 0, 0, 0, 0, 0, -15, -4, -29
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\sec.php", "PHP", -7, 0, 0, 0, 0, 0, 0, 0, -15, -4, -26
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\sech.php", "PHP", -7, 0, 0, 0, 0, 0, 0, 0, -15, -4, -26
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\sin.php", "PHP", -14, 0, 0, 0, 0, 0, 0, 0, -14, -5, -33
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\sinh.php", "PHP", -14, 0, 0, 0, 0, 0, 0, 0, -14, -5, -33
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\sqrt.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -14, -5, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\tan.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -15, -6, -41
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\tanh.php", "PHP", -17, 0, 0, 0, 0, 0, 0, 0, -15, -4, -36
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\functions\theta.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -15, -5, -39
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\operations\add.php", "PHP", -25, 0, 0, 0, 0, 0, 0, 0, -13, -9, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\operations\divideby.php", "PHP", -34, 0, 0, 0, 0, 0, 0, 0, -13, -10, -57
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\operations\divideinto.php", "PHP", -34, 0, 0, 0, 0, 0, 0, 0, -13, -10, -57
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\operations\multiply.php", "PHP", -27, 0, 0, 0, 0, 0, 0, 0, -13, -9, -49
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\classes\src\operations\subtract.php", "PHP", -25, 0, 0, 0, 0, 0, 0, 0, -13, -9, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\composer.json", "JSON", 0, 0, -84, 0, 0, 0, 0, 0, 0, -1, -85
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\examples\complexTest.php", "PHP", -107, 0, 0, 0, 0, 0, 0, 0, 0, -48, -155
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\examples\testFunctions.php", "PHP", -47, 0, 0, 0, 0, 0, 0, 0, 0, -6, -53
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\examples\testOperations.php", "PHP", -22, 0, 0, 0, 0, 0, 0, 0, 0, -13, -35
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\complex\license.md", "Markdown", 0, -21, 0, 0, 0, 0, 0, 0, 0, -4, -25
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\.github\workflows\main.yaml", "YAML", 0, 0, 0, -96, 0, 0, 0, 0, 0, -23, -119
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\README.md", "Markdown", 0, -163, 0, 0, 0, 0, 0, 0, 0, -45, -208
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\buildPhar.php", "PHP", -43, 0, 0, 0, 0, 0, 0, 0, -6, -14, -63
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Builder.php", "PHP", -32, 0, 0, 0, 0, 0, 0, 0, -30, -9, -71
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Decomposition\Decomposition.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -3, -5, -28
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Decomposition\LU.php", "PHP", -180, 0, 0, 0, 0, 0, 0, 0, -38, -43, -261
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Decomposition\QR.php", "PHP", -149, 0, 0, 0, 0, 0, 0, 0, -17, -26, -192
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Exception.php", "PHP", -5, 0, 0, 0, 0, 0, 0, 0, -6, -3, -14
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions.php", "PHP", -175, 0, 0, 0, 0, 0, 0, 0, -121, -42, -338
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\adjoint.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\antidiagonal.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -4, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\cofactors.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\determinant.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\diagonal.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\identity.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\inverse.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\minors.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\trace.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Functions\transpose.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -14, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Matrix.php", "PHP", -196, 0, 0, 0, 0, 0, 0, 0, -183, -45, -424
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operations\add.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -14, -10, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operations\directsum.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -14, -10, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operations\divideby.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -14, -10, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operations\divideinto.php", "PHP", -22, 0, 0, 0, 0, 0, 0, 0, -14, -10, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operations\multiply.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -14, -10, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operations\subtract.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -14, -10, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operators\Addition.php", "PHP", -38, 0, 0, 0, 0, 0, 0, 0, -20, -11, -69
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operators\DirectSum.php", "PHP", -41, 0, 0, 0, 0, 0, 0, 0, -13, -11, -65
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operators\Division.php", "PHP", -25, 0, 0, 0, 0, 0, 0, 0, -7, -7, -39
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operators\Multiplication.php", "PHP", -47, 0, 0, 0, 0, 0, 0, 0, -20, -11, -78
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operators\Operator.php", "PHP", -32, 0, 0, 0, 0, 0, 0, 0, -37, -10, -79
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\classes\src\Operators\Subtraction.php", "PHP", -38, 0, 0, 0, 0, 0, 0, 0, -20, -11, -69
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\composer.json", "JSON", 0, 0, -83, 0, 0, 0, 0, 0, 0, 0, -83
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\examples\test.php", "PHP", -23, 0, 0, 0, 0, 0, 0, 0, 0, -11, -34
"c:\xampp\htdocs\SurgeryAndWound\vendor\markbaker\matrix\license.md", "Markdown", 0, -21, 0, 0, 0, 0, 0, 0, 0, -4, -25
"c:\xampp\htdocs\SurgeryAndWound\vendor\myclabs\php-enum\README.md", "Markdown", 0, -105, 0, 0, 0, 0, 0, 0, 0, -34, -139
"c:\xampp\htdocs\SurgeryAndWound\vendor\myclabs\php-enum\SECURITY.md", "Markdown", 0, -6, 0, 0, 0, 0, 0, 0, 0, -6, -12
"c:\xampp\htdocs\SurgeryAndWound\vendor\myclabs\php-enum\composer.json", "JSON", 0, 0, -33, 0, 0, 0, 0, 0, 0, -1, -34
"c:\xampp\htdocs\SurgeryAndWound\vendor\myclabs\php-enum\psalm.xml", "XML", 0, 0, 0, 0, -30, 0, 0, 0, -2, -4, -36
"c:\xampp\htdocs\SurgeryAndWound\vendor\myclabs\php-enum\src\Enum.php", "PHP", -108, 0, 0, 0, 0, 0, 0, 0, -166, -32, -306
"c:\xampp\htdocs\SurgeryAndWound\vendor\myclabs\php-enum\src\PHPUnit\Comparator.php", "PHP", -34, 0, 0, 0, 0, 0, 0, 0, -13, -8, -55
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\CHANGELOG.md", "Markdown", 0, -501, 0, 0, 0, 0, 0, 0, 0, -199, -700
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\CONTRIBUTING.md", "Markdown", 0, -9, 0, 0, 0, 0, 0, 0, 0, -3, -12
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\README.md", "Markdown", 0, -19, 0, 0, 0, 0, 0, 0, 0, -12, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\composer.json", "JSON", 0, 0, -90, 0, 0, 0, 0, 0, 0, -1, -91
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Calculation.php", "PHP", -4412, 0, 0, 0, 0, 0, 0, 0, -637, -290, -5339
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Category.php", "PHP", -17, 0, 0, 0, 0, 0, 0, 0, -1, -3, -21
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database.php", "PHP", -53, 0, 0, 0, 0, 0, 0, 0, -362, -14, -429
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DAverage.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -25, -5, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DCount.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -26, -5, -44
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DCountA.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -25, -5, -43
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DGet.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -26, -7, -52
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DMax.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -26, -5, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DMin.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -26, -5, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DProduct.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -25, -5, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DStDev.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -26, -5, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DStDevP.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -26, -5, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DSum.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -25, -5, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DVar.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -26, -5, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DVarP.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -26, -5, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Database\DatabaseAbstract.php", "PHP", -106, 0, 0, 0, 0, 0, 0, 0, -42, -27, -175
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\DateTime.php", "PHP", -937, 0, 0, 0, 0, 0, 0, 0, -577, -164, -1678
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engine\CyclicReferenceStack.php", "PHP", -30, 0, 0, 0, 0, 0, 0, 0, -35, -9, -74
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engine\Logger.php", "PHP", -61, 0, 0, 0, 0, 0, 0, 0, -65, -15, -141
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering.php", "PHP", -334, 0, 0, 0, 0, 0, 0, 0, -1027, -100, -1461
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\BesselI.php", "PHP", -42, 0, 0, 0, 0, 0, 0, 0, -18, -13, -73
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\BesselJ.php", "PHP", -43, 0, 0, 0, 0, 0, 0, 0, -16, -13, -72
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\BesselK.php", "PHP", -68, 0, 0, 0, 0, 0, 0, 0, -17, -20, -105
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\BesselY.php", "PHP", -70, 0, 0, 0, 0, 0, 0, 0, -16, -19, -105
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\BitWise.php", "PHP", -78, 0, 0, 0, 0, 0, 0, 0, -72, -21, -171
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\Compare.php", "PHP", -24, 0, 0, 0, 0, 0, 0, 0, -31, -9, -64
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\ConvertBase.php", "PHP", -43, 0, 0, 0, 0, 0, 0, 0, -8, -13, -64
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\ConvertBinary.php", "PHP", -58, 0, 0, 0, 0, 0, 0, 0, -60, -15, -133
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\ConvertDecimal.php", "PHP", -66, 0, 0, 0, 0, 0, 0, 0, -78, -15, -159
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\ConvertHex.php", "PHP", -63, 0, 0, 0, 0, 0, 0, 0, -70, -15, -148
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\ConvertOctal.php", "PHP", -57, 0, 0, 0, 0, 0, 0, 0, -73, -14, -144
"c:\xampp\htdocs\SurgeryAndWound\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Calculation\Engineering\ConvertUOM.php", "PHP", -531, 0, 0, 0, 0, 0, 0, 0, -105, -49, -685
